item_name,item_type,source,target,item_value
A8,RESPONSE,4,4,4
A8,RESPONSE,5,5,5
A8,RESPONSE,6,6,6
A8,RESPONSE,7,7,7
A8,RESPONSE,8,8,8
A8,RESPONSE,9,9,9
A8,RESPONSE, Most people can be trusted, Den moisten Menschen kann man vertrauen,10
A8,RESPONSE,(Don't know),(Weiß nicht),888
A9,REQUEST,"Using this card, do you think that most people would try to take advantage of you if they got the chance, or would they try to be fair?","Glauben Sie, dass die meisten Menschen versuchen, Sie auszunutzen, wenn sie die Gelegenheit dazu haben, oder versuchen die meisten Menschen, sich fair zu verhalten?",
A9,RESPONSE, Most people would try to take advantage of me," Die meisten Menschen versuchen, mich auszunutzen",0
A9,RESPONSE,1,1,1
A9,RESPONSE,2,2,2
A9,RESPONSE,3,3,3
A9,RESPONSE,4,4,4
A9,RESPONSE,5,5,5
A9,RESPONSE,6,6,6
A9,RESPONSE,7,7,7
A9,RESPONSE,8,8,8
A9,RESPONSE,9,9,9
A9,RESPONSE, Most people would try to be fair," Die moisten Menschen versuchen, sich fair zu verhalten",10
A9,RESPONSE,(Don't know),(Weiß nicht),888
A10,REQUEST,Would you say that most of the time people try to be helpful or that they are mostly looking out for themselves?,"Und glauben Sie, dass die Menschen meistens versuchen, hilfsbereit zu sein, oder dass die Menschen meistens auf den eigenen Vorteil bedacht sind?",
A10,INSTRUCTION,Please use this card.,Bitte benutzen Sie dafür Liste 5.,
A10,RESPONSE, People mostly look out for themselves, Die Menschen sind meistens auf den eigenen Vorteil bedacht,0
A10,RESPONSE,1,1,1
A10,RESPONSE,2,2,2
A10,RESPONSE,3,3,3
A10,RESPONSE,4,4,4
A10,RESPONSE,5,5,5
A10,RESPONSE,6,6,6
A10,RESPONSE,7,7,7
A10,RESPONSE,8,8,8
A10,RESPONSE,9,9,9
A10,RESPONSE, People mostly try to be helpful," Die Menschen versuchen meistens, hilfsbereit zu sein",10
A10,RESPONSE,(Don't know),(Weiß nicht),888
F1,REQUEST,"Including yourself, how many people - including children - live here regularly as members of this household?","Wie viele Personen leben ständig in diesem Haushalt, Sie selbst eingeschlossen?",
F2,RESPONSE,Male,männlich,1
F2,RESPONSE,Female,weiblich,2
F2,RESPONSE,(Don't know),(Weiß nicht),888
F3,REQUEST,And in what year were you he born?,"Sagen Sie mir bitte, in welchem Monat und in welchem Jahr Sie geboren sind?",
F4,REQUEST,"Looking at this card, what relationship is he to you?",In welcher Beziehung steht Thomas Frederik Gruner zu Ihnen?,
F4,RESPONSE,Husband/wife/partner,Ehemann/Ehefrau/Partner/Partnerin,1
F4,RESPONSE,"Son/daughter (inc. step, adopted, foster, child of partner)","Sohn/Tochter (einschl. Stief- oder adoptierte Kinder, Kinder des Partners/ der Partnerin, Pflegekinder)",2
F4,RESPONSE,"Parent, parent-in-law, partner's parent, step parent","Vater/Mutter oder Schwiegervater/ Schwiegermutter, Vater/Mutter des Partners/der Partnerin, Stiefvater/Stiefmutter",3
F4,RESPONSE,Other relative,Andere Verwandte,4
F4,RESPONSE,Other non-relative,"Andere, mit mir nicht verwandte Person",5
F4,RESPONSE,(Don't know),(Weiß nicht),888
F5,REQUEST,Which phrase on this card best describes the area where you live?,Und nun wieder zu Ihnen.,
F5,RESPONSE,A big city,Großstadt,1
F5,RESPONSE,The suburbs or outskirts of a big city,Vorort oder Randgebiet einer Großstadt,2
F5,RESPONSE,A town or a small city,Stadt oder Kleinstadt,3
F5,RESPONSE,A country village,Dorf,4
F5,RESPONSE,A farm or home in the countryside,Bauernhof oder Haus auf dem Land,5
F5,RESPONSE,(Don't know),(Weiß nicht),888
F6,REQUEST,What is the highest level of education you have achieved?,"Was ist der höchste allgemeinbildende Schulabschluss, den Sie haben?",
F6,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 53.,
F6,RESPONSE,No qualifications,Noch Schüler,1
F6,RESPONSE,CSE grade 2-5/GCSE grades D-G or equivalent,Schule beendet ohne Abschluss,2
F6,RESPONSE,CSE grade 1/O-level/GCSE grades A-C or equivalent,Volks-/Hauptschulabschluss bzw. Polytechnische Oberschule mit Abschluss 8. oder 9. Klasse,3
F6,RESPONSE,"A-level, AS-level or equivalent",Mittlere Reife/Realschulabschluss bzw. Polytechnische Oberschule mit Abschluss 10. Klasse,4
F6,RESPONSE,Degree/postgraduate qualification or equivalent,Fachhochschulreife (Abschluss einer Fachoberschule etc.),5
F6,RESPONSE,Other,Abitur bzw. Erweiterte Oberschule mit Abschluss 12. Klasse (Hochschulreife),6
F6,RESPONSE,(Don't know),(Weiß nicht),888
F7,REQUEST,How many years of full-time education have you completed?,"Wie viele Jahre haben sie insgesamt eine Schule besucht, inklusive den etwaigen Besuch einer Berufsschule oder Hochschule?",
F8a,REQUEST,"Using this card, which of these descriptions applies to what you have been doing for the last 7 days?","Bitte sehen Sie Liste 54 einmal durch, und sagen Sie mir alles, was davon in den letzten sieben Tagen auf Sie zutraf.",
F8a,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","bezahlte Tätigkeit (auch bei vorübergehender Abwesenheit) (abhängig Beschäftigter, Selbständiger, mithelfender Familienangehöriger)",1
F8a,RESPONSE,"in education, even if on vacation (not paid for by employer)",Schule/Ausbildung (nicht vom Arbeitgeber bezahlt; auch während der Ferien oder im Urlaub),2
F8a,RESPONSE,unemployed and actively looking for a job,arbeitslos und auf aktiver Suche nach einem Arbeitsplatz,3
F8a,RESPONSE,"unemployed, wanting a job but not actively looking for a job","arbeitslos, Wunsch nach einem Arbeitsplatz, aber keine active Suche",4
F8a,RESPONSE,permanently sick or disabled,chronisch krank oder behindert,5
F8a,RESPONSE,retired,im Vorruhestand/Ruhestand/Frührente/Rente,6
F8a,RESPONSE,in community or military service,Wehr- oder Zivildienst,7
F8a,RESPONSE,"doing housework, looking after children or other persons","Hausarbeit, Betreuung von Kindern oder anderen Personen",8
F8a,RESPONSE,(Don't know),(Weiß nicht),888
F8b,REQUEST,And which of these descriptions best describes your situation (in the last seven days)?,Was davon trifft am besten auf Ihre Situation (in den letzten sieben Tagen) zu?,
F8b,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","bezahlte Tätigkeit (auch bei vorübergehender Abwesenheit) (abhängig Beschäftigter, Selbständiger, mithelfender Familienangehöriger)",1
F8b,RESPONSE,"in education, even if on vacation (not paid for by employer)",Schule/Ausbildung (nicht vom Arbeitgeber bezahlt; auch während der Ferien oder im Urlaub),2
F8b,RESPONSE,unemployed and actively looking for a job,arbeitslos und auf aktiver Suche nach einem Arbeitsplatz,3
F8b,RESPONSE,"unemployed, wanting a job but not actively looking for a job","arbeitslos, Wunsch nach einem Arbeitsplatz, aber keine active Suche",4
F8b,RESPONSE,permanently sick or disabled,chronisch krank oder behindert,5
F8b,RESPONSE,retired,im Vorruhestand/Ruhestand/Frührente/Rente,6
F8b,RESPONSE,in community or military service,Wehr- oder Zivildienst,7
F8b,RESPONSE,"doing housework, looking after children or other persons","Hausarbeit, Betreuung von Kindern oder anderen Personen",8
F8b,RESPONSE,(Don't know),(Weiß nicht),888
F9,REQUEST,"Can I just check, did you do any paid work (of an hour or more) in the last seven days?",Darf ich noch einmal nachfragen: Haben Sie in den letzten sieben Tagen irgendeine bezahlte Tätigkeit (von einer Stunde oder mehr) ausgeübt?,
F9,RESPONSE,Yes,Ja,1
F9,RESPONSE,No,Nein,2
F9,RESPONSE,(Don't know),(Weiß nicht),888
F10,REQUEST,Have you ever had a paid job?,Sind Sie jemals einer bezahlten Tätigkeit nachgegangen?,
F10,RESPONSE,Yes,Ja,1
F10,RESPONSE,No,Nein,2
F10,RESPONSE,(Don't know),(Weiß nicht),888
F11,REQUEST,In what year were you last in a paid job?,In welchem Jahr sind Sie zum letzten Mal einer bezahlten Tätigkeit nachgegangen?,
F12,REQUEST,In your main job are you...,Sind Sie in Ihrem Hauptberuf oder in Ihrer bezahlten Tätigkeit...,
F12,RESPONSE,an employee,abhängig beschäftigt,1
F12,RESPONSE,self-employed,selbständig,2
F12,RESPONSE,working for your own family's business,mithelfender Familienangehöriger,3
F12,RESPONSE,(Don't know),(Weiß nicht),888
F13,REQUEST,How many employees (if any) do you have?,Wie viele Beschäftigte haben Sie (falls überhaupt)?,
F14,REQUEST,Do you have a work contract of...,War Ihr letztes Ihr Beschäftigungsverhältnis ...,
F14,RESPONSE,unlimited duration,zeitlich unbefristet,1
F14,RESPONSE,"or, limited duration",zeitlich befristet,2
F14,RESPONSE,(Don't know),(Weiß nicht),888
F15,REQUEST,"Including yourself, about how many people are employed at the place where you usually work?",Wie viele Menschen sind in Ihrem Betrieb oder Ihrer Dienststelle beschäftigt - Sie selbst eingeschlossen?,
F15,RESPONSE,...under 10,...weniger als 10,1
F15,RESPONSE,...10 to 24,...10 bis 24,2
F15,RESPONSE,...25 to 99,...25 bis 99,3
F15,RESPONSE,...100 to 499,...100 bis 499,4
F15,RESPONSE,"or, 500 or more?",...oder 500 und mehr?,5
F15,RESPONSE,(Don't know),(Weiß nicht),888
F16,REQUEST,"In your main job, do you have any responsibility for supervising the work of other employees?","Gehört es in Ihrem Hauptberuf zu Ihren Aufgaben, die Arbeit anderer Mitarbeiter zu beaufsichtigen?",
F16,RESPONSE,Yes,Ja,1
F16,RESPONSE,No,Nein,2
F16,RESPONSE,(Don't know),(Weiß nicht),888
F17,REQUEST,How many people are you responsible for?,Wie viele sind das?,
F18,REQUEST,To what extent can you organise your own work?,In welchem Maß können Sie Ihre Arbeit selbst organisieren?,
F18,REQUEST,Can you...,Können Sie dies...,
F18,RESPONSE,...to a large extent,...in einem großen Ausmaß,1
F18,RESPONSE,...to some extent,...in einem gewissen Ausmaß,2
F18,RESPONSE,...very little,...sehr wenig,3
F18,RESPONSE,...or not at all?,...oder überhaupt nicht?,4
F18,RESPONSE,(Don't know),(Weiß nicht),888
F19,REQUEST,"What are your total ‘basic' or contracted hours each week (in your main job), excluding any paid and unpaid overtime?",Denken Sie bitte noch einmal an Ihren Hauptberuf: Wie viele Stunden pro Woche beträgt Ihre reguläre oder im Arbeitsvertrag festgelegte Arbeitszeit - ohne bezahlte oder unbezahlte Überstunden?,
F20,REQUEST,"Regardless of your basic or contracted hours, how many hours do you normally work a week (in your main job), including any paid or unpaid overtime.","Wie viele Stunden arbeiten Sie normalerweise tatsächlich in einer Woche in Ihrem Hauptberuf, einschließlich bezahlter oder unbezahlter Überstunden?",
F21,REQUEST,What is the name or title of your main job?,Was ist die genaue Bezeichnung Ihres Hauptberufes?,
F22,REQUEST,"In your main job, what kind of work do you do most of the time?",Welche Tätigkeiten üben Sie überwiegend in Ihrem Hauptberuf aus?,
F23,REQUEST,What training or qualifications are needed for the job?,Welche Ausbildung oder Qualifikationen sind für Ihren Hauptberuf erforderlich?,
F24,REQUEST,What does the firm/ organisation you work for mainly make or do?,"Was produziert oder macht der Betrieb oder die Dienststelle, für die Sie arbeiten, hauptsächlich?",
F25,REQUEST,Have you ever been unemployed and seeking work for a period of more than three months?,Waren Sie jemals mehr als drei Monate arbeitslos und auf Arbeitssuche?,
F25,RESPONSE,Yes,Ja,1
F25,RESPONSE,No,Nein,2
F25,RESPONSE,(Don't know),(Weiß nicht),888
F26,REQUEST,Has any of these periods lasted for 12 months or more?,Waren Sie einmal ununterbrochen mehr als 12 Monate arbeitslos?,
F26,RESPONSE,Yes,Ja,1
F26,RESPONSE,No,Nein,2
F26,RESPONSE,(Don't know),(Weiß nicht),888
F27,REQUEST,Have any of these periods been within the past 5 years?,Ist das innerhalb der letzten 5 Jahre gewesen?,
F27,RESPONSE,Yes,Ja,1
F27,RESPONSE,No,Nein,2
F27,RESPONSE,(Don't know),(Weiß nicht),888
F28,REQUEST,Are you or have you ever been a member of a trade union or similar organisation?,Sind Sie gegenwärtig oder waren Sie früher Mitglied einer Gewerkschaft oder einer ähnlichen Organisation?,
F28,RESPONSE,"Yes, currently","Ja, gegenwärtig",1
F28,RESPONSE,"Yes, previously","Ja, früher",2
F28,RESPONSE,No,Nein,3
F28,RESPONSE,(Don't know),(Weiß nicht),888
F29,REQUEST,Please consider the income of all household members and any income which may be received by the household as a whole.,"Bitte denken Sie einmal an das Einkommen aller Haushaltsmitglieder und an alle Einkommensarten, die der Haushalt bezieht.",
F29,REQUEST,What is the main source of income in your household?,Was ist die wichtigste Einkommensquelle Ihres Haushaltes?,
F29,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 55.,
F29,RESPONSE,Wages or salaries,Löhne oder Gehälter,1
F29,RESPONSE,Income from self-employment or farming,Einkommen aus Selbständigkeit oder landwirtschaftlicher Tätigkeit,2
F29,RESPONSE,Pensions,Renten oder Pensionen,3
F29,RESPONSE,Unemployment/redundancy benefit,Arbeitslosengeld/-hilfe oder Abfindungen,4
F29,RESPONSE,Any other social benefits or grants,"andere Sozialleistungen (Sozialhilfe, Bafög usw.) oder Stipendien",5
F29,RESPONSE,"Income from investment, savings, insurance or property","Einkommen aus Vermögensanlagen, Ersparnissen, Versicherungen oder Grundbesitz",6
F29,RESPONSE,Income from other sources,Einkommen aus anderen Quellen,7
F29,RESPONSE,(Don't know),(Weiß nicht),888
F30w,REQUEST,"Using this card, if you add up the income from all sources, which letter describes your household's total net income?",Wenn Sie die Einkommen aus allen Quellen zusammenzählen: Welcher Buchstabe auf Liste 56 trifft für das gesamte Nettoeinkommen Ihres Haushalts zu?,
F30w,REQUEST,"If you don't know the exact figure, please give an estimate.","Gemeint ist die Summe, die sich aus Lohn, Gehalt, Einkommen aus selbständiger Tätigkeit, Rente oder Pension ergibt, jeweils nach Abzug der Steuern und Kranken- und Sozialversicherungsbeiträge.",
F30w,REQUEST,"Use the part of the card that you know best: weekly, monthly or annual income.","Rechnen sie bitte auch Einkommen aus Vermietung, Verpachtung, Geldanlagen und Einkünfte wie Kindergeld, Wohngeld, Sozialhilfe und sonstige Einkünfte hinzu.",
F30w,REQUEST,Approximate WEEKLY:,"Wenn Sie die genaue Summe nicht wissen, schätzen Sie bitte.",
F30w,RESPONSE,(Don't know),(Weiß nicht),888
F30m,REQUEST,"Using this card, if you add up the income from all sources, which letter describes your household's total net income?",Wenn Sie die Einkommen aus allen Quellen zusammenzählen: Welcher Buchstabe auf Liste 56 trifft für das gesamte Nettoeinkommen Ihres Haushalts zu?,
F30m,REQUEST,"If you don't know the exact figure, please give an estimate.","Gemeint ist die Summe, die sich aus Lohn, Gehalt, Einkommen aus selbständiger Tätigkeit, Rente oder Pension ergibt, jeweils nach Abzug der Steuern und Kranken- und Sozialversicherungsbeiträge.",
F30m,REQUEST,"Use the part of the card that you know best: weekly, monthly or annual income.","Rechnen sie bitte auch Einkommen aus Vermietung, Verpachtung, Geldanlagen und Einkünfte wie Kindergeld, Wohngeld, Sozialhilfe und sonstige Einkünfte hinzu.",
F30m,REQUEST,Approximate MONTHLY:,"Wenn Sie die genaue Summe nicht wissen, schätzen Sie bitte.",
F30m,RESPONSE,J Less than €150,J weniger als 150€,J
F30m,RESPONSE,R €150 to under €300,R 150€ bis unter 300€,R
F30m,RESPONSE,C €300 to under €500,C 300€ bis unter 500€,C
F30m,RESPONSE,M €500 to under €1000,M 500€ bis unter 1.000€,M
F30m,RESPONSE,F €1000 to under €1500,F 1.000€ bis unter 1.500€,F
F30m,RESPONSE,S €1500 to under €2000,S 1.500€ bis unter 2.000€,S
F30m,RESPONSE,K €2000 to under €2500,K 2.000€ bis unter 2.500€,K
F30m,RESPONSE,P €2500 to under €3000,P 2.500€ bis unter 3.000€,P
F30m,RESPONSE,D €3000 to under €5000,D 3.000€ bis unter 5.000€,D
F30m,RESPONSE,H €5000 to under €7500,H 5.000€ bis unter 7.500€,H
F30m,RESPONSE,U €7500 to under €10000,U 7.500€ bis unter 10.000€,U
F30m,RESPONSE,N €10000 or more,N 10.000€ oder mehr,N
F30m,RESPONSE,(Don't know),(Weiß nicht),888
F30y,REQUEST,"Using this card, if you add up the income from all sources, which letter describes your household's total net income?",Wenn Sie die Einkommen aus allen Quellen zusammenzählen: Welcher Buchstabe auf Liste 56 trifft für das gesamte Nettoeinkommen Ihres Haushalts zu?,
F30y,REQUEST,"If you don't know the exact figure, please give an estimate.","Gemeint ist die Summe, die sich aus Lohn, Gehalt, Einkommen aus selbständiger Tätigkeit, Rente oder Pension ergibt, jeweils nach Abzug der Steuern und Kranken- und Sozialversicherungsbeiträge.",
F30y,REQUEST,"Use the part of the card that you know best: weekly, monthly or annual income.","Rechnen sie bitte auch Einkommen aus Vermietung, Verpachtung, Geldanlagen und Einkünfte wie Kindergeld, Wohngeld, Sozialhilfe und sonstige Einkünfte hinzu.",
F30y,REQUEST,Approximate ANNUAL:,"Wenn Sie die genaue Summe nicht wissen, schätzen Sie bitte.",
F30y,RESPONSE,J Less than €1800,J weniger als 1.800€,J
F30y,RESPONSE,R €1800 to under €3600,R 1.800€ bis unter 3.600€,R
F30y,RESPONSE,C €3600 to under €6000,C 3.600€ bis unter 6.000€,C
F30y,RESPONSE,M €6000 to under €12000,M 6.000€ bis unter 12.000€,M
F30y,RESPONSE,F €12000 to under €18000,F 12.000€ bis unter 18.000€,F
F30y,RESPONSE,S €18000 to under €24000,S 18.000€ bis unter 24.000€,S
F30y,RESPONSE,K €24000 to under €30000,K 24.000€ bis unter 30.000€,K
F30y,RESPONSE,P €30000 to under €36000,P 30.000€ bis unter 36.000€,P
F30y,RESPONSE,D €36000 to under €60000,D 36.000€ bis unter 60.000€,D
F30y,RESPONSE,H €60000 to under €90000,H 60.000€ bis unter 90.000€,H
F30y,RESPONSE,U €90000 to under €120000,U 90.000€ bis unter 120.000€,U
F30y,RESPONSE,N €120000 or more,N 120.000€ oder mehr,N
F30y,RESPONSE,(Don't know),(Weiß nicht),888
F31,REQUEST,Which of the descriptions on this card comes closest to how you feel about your household's income nowadays?,"Was auf Liste 57 beschreibt am besten, wie Sie Ihr gegenwärtiges Haushaltseinkommen beurteilen?",
F31,RESPONSE,Living comfortably on present income,bequem leben,1
F31,RESPONSE,Coping on present income,zurechtkommen,2
F31,RESPONSE,Finding it difficult on present income,nur schwer zurechtkommen,3
F31,RESPONSE,Finding it very difficult on present income,nur sehr schwer zurechtkommen,4
F31,RESPONSE,(Don't know),(Weiß nicht),888
F32,REQUEST,"If for some reason you were in serious financial difficulties and had to borrow money to make ends meet, how difficult or easy would that be?","Wenn Sie aus irgendwelchen Gründen in ernsten finanziellen Schwierigkeiten stecken würden und Geld leihen müssten, um über die Runden zu kommen, wie schwierig oder leicht wäre das für Sie?",
F32,INSTRUCTION,Please use this card.,Bitte benutzen Sie Liste 58.,
F32,RESPONSE,Very difficult,Sehr schwierig,1
F32,RESPONSE,Quite difficult,Ziemlich schwierig,2
F32,RESPONSE,Neither easy nor difficult,Weder leicht noch schwierig,3
F32,RESPONSE,Quite easy,Ziemlich leicht,4
F32,RESPONSE,Very easy,Sehr leicht,5
F32,RESPONSE,(Don't know),(Weiß nicht),888
F33,REQUEST,RESPONDENT LIVES WITH HUSBAND,BEFRAGTE LEBT MIT FRAU PARTNERIN,
F33,RESPONSE,RESPONDENT LIVES WITH HUSBAND,BEFRAGTE(R) LEBT MIT (EHE)MANN/-FRAU/PARTNER/IN,1
F33,RESPONSE,DOES NOT,BEFRAGTE(R) LEBT OHNE (EHE)MANN/-FRAU/PARTNER/IN,2
F33,RESPONSE,(Don't know),(Weiß nicht),888
F34,REQUEST,What is the highest level of education your husband has achieved?,"Was ist der höchste allgemeinbildende Schulabschluss, den Ihr Ehemann hat?",
F34,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 59.,
F34,RESPONSE,Not completed primary (compulsory) education,Noch Schüler,1
F34,RESPONSE,Primary education or first stage of basic education,Schule beendet ohne Abschluss,2
F34,RESPONSE,Lower level secondary education or second stage of basic education,Volks-/Hauptschulabschluss bzw. Polytechnische Oberschule mit Abschluss 8. oder 9. Klasse,3
F34,RESPONSE,Upper secondary education,Mittlere Reife/Realschulabschluss bzw. Polytechnische Oberschule mit Abschluss 10. Klasse,4
F34,RESPONSE,"Post-secondary, non tertiary education",Fachhochschulreife (Abschluss einer Fachoberschule etc.),5
F34,RESPONSE,First stage of tertiary education (not leading directly to an advanced research qualification),Abitur bzw. Erweiterte Oberschule mit Abschluss 12. Klasse (Hochschulreife),6
F34,RESPONSE,Second stage of tertiary education (leading directly to an advanced research qualification,"Anderen Schulabschluss, und zwar:",7
F34,RESPONSE,(Don't know),(Weiß nicht),888
F35a,REQUEST,Which of the descriptions on this card applies to what he has been doing for the last 7 days?,Bitte sehen Sie Liste 60 einmal durch.,
F35a,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","bezahlte Tätigkeit (auch bei vorübergehender Abwesenheit) (Abhängig Beschäftigter, Selbständiger, mithelfender Familienangehöriger)",1
F35a,RESPONSE,"in education, even if on vacation (not paid for by employer)","Schule/Ausbildung (nicht vom Arbeitgeber bezahlt; auch während der Ferien oder im Urlaub,)",2
F35a,RESPONSE,unemployed and actively looking for a job,arbeitslos und auf aktiver Suche nach einem Arbeitsplatz,3
F35a,RESPONSE,"unemployed, wanting a job but not actively looking for a job","arbeitslos, Wunsch nach einem Arbeitsplatz aber keine active Suche",4
F35a,RESPONSE,permanently sick or disabled,chronisch krank oder behindert,5
F35a,RESPONSE,retired,im Vorruhestand/Ruhestand/Frührente/Rente,6
F35a,RESPONSE,in community or military service,Wehr- oder Zivildienst,7
F35a,RESPONSE,"doing housework, looking after children or other persons","Hausarbeit, Betreuung von Kindern oder anderen Personen",8
F35a,RESPONSE,(Don't know),(Weiß nicht),888
F35b,REQUEST,And which of the descriptions on this card best describes his situation (in the last 7 days)?,Und welche der Beschreibungen auf Liste 60 beschreibt seine Situation (in den letzten sieben Tagen) am besten?,
F35b,RESPONSE,"in paid work (or away temporarily) (employee, self-employed, working for your family business)","bezahlte Tätigkeit (auch bei vorübergehender Abwesenheit) (Abhängig Beschäftigter, Selbständiger, mithelfender Familienangehöriger)",1
F35b,RESPONSE,"in education, even if on vacation (not paid for by employer)","Schule/Ausbildung (nicht vom Arbeitgeber bezahlt; auch während der Ferien oder im Urlaub,)",2
F35b,RESPONSE,unemployed and actively looking for a job,arbeitslos und auf aktiver Suche nach einem Arbeitsplatz,3
F35b,RESPONSE,"unemployed, wanting a job but not actively looking for a job","arbeitslos, Wunsch nach einem Arbeitsplatz aber keine active Suche",4
F35b,RESPONSE,permanently sick or disabled,chronisch krank oder behindert,5
F35b,RESPONSE,retired,im Vorruhestand/Ruhestand/Frührente/Rente,6
F35b,RESPONSE,in community or military service,Wehr- oder Zivildienst,7
F35b,RESPONSE,"doing housework, looking after children or other persons","Hausarbeit, Betreuung von Kindern oder anderen Personen",8
F35b,RESPONSE,(Don't know),(Weiß nicht),888
F36,REQUEST,"Can I just check, did he do any paid work (of an hour or more) in the last 7 days?",Darf ich noch einmal nachfragen: Hat ihr Partner in den letzten sieben Tagen irgendeine bezahlte Tätigkeit (von einer Stunde oder mehr) ausgeübt?,
F36,RESPONSE,Yes,Ja,1
F36,RESPONSE,No,Nein,2
F36,RESPONSE,(Don't know),(Weiß nicht),888
F37,REQUEST,What is the name or title of his main job?,Was ist die genaue Bezeichnung seines Hauptberufes oder seiner bezahlten Tätigkeit?,
F38,REQUEST,"In his main job, what kind of work does he do most of the time?",Welche Tätigkeiten übt er überwiegend in seinem Hauptberuf aus?,
F39,REQUEST,What training or qualifications are needed for the job?,Welche Ausbildung oder Qualifikationen sind für den Hauptberuf Ihres Partners erforderlich?,
F40,REQUEST,In his main job is he ...,In seinem Hauptberuf ist er...,
F40,RESPONSE,an employee,abhängig beschäftigt,1
F40,RESPONSE,self-employed,selbständig,2
F40,RESPONSE,working for your family business,mithelfender Familienangehöriger,3
F40,RESPONSE,(Don't know),(Weiß nicht),888
F41,REQUEST,How many employees (if any) does he have?,Wie viele Beschäftigte hat er (falls überhaupt welche)?,
F42,REQUEST,"In his main job, does he have any responsibility for supervising the work of other employees?","Gehört es in seinem Hauptberuf zu seinen Aufgaben, die Arbeit anderer Mitarbeiter zu beaufsichtigen?",
F42,RESPONSE,Yes,Ja,1
F42,RESPONSE,No,Nein,2
F42,RESPONSE,(Don't know),(Weiß nicht),888
F43,REQUEST,How many people is he responsible for?,Wie viele sind das?,
F44,REQUEST,How many hours does he normally work a week (in his main job)?,"Wie viele Stunden arbeitet er normalerweise in einer Woche in seinem Hauptberuf, einschließlich bezahlter oder unbezahlter",
F44,REQUEST,Please include any paid or unpaid overtime.,Überstunden?,
F45,REQUEST,What is the highest level of education your father achieved?,"Was ist der höchste allgemeinbildende Schulabschluss, den Ihr Vater hat?",
F45,INSTRUCTION,Please use this card.,Bitte sagen Sie es mir anhand von Liste 61.,
F45,RESPONSE,Not completed primary (compulsory) education,Schule beendet ohne Abschluss,1
F45,RESPONSE,Primary education or first stage of basic education,Volks-/Hauptschulabschluss bzw. Polytechnische Oberschule mit Abschluss 8. oder 9. Klasse,2
F45,RESPONSE,Lower level secondary education or second stage of basic education,Mittlere Reife/Realschulabschluss bzw. Polytechnische Oberschule mit Abschluss 10. Klasse,3
F45,RESPONSE,Upper secondary education,Fachhochschulreife (Abschluss einer Fachoberschule etc.),4
F45,RESPONSE,"Post-secondary, non tertiary education",Abitur bzw. Erweiterte Oberschule mit Abschluss 12. Klasse (Hochschulreife),5
F45,RESPONSE,First stage of tertiary education (not leading directly to an advanced research qualification),"Anderen Schulabschluss, und zwar",6
F45,RESPONSE,(Don't know),(Weiß nicht),888
F46,REQUEST,"When you were 14, did your father work as an employee, was he self-employed, or was he not working then?","Als Sie 14 Jahre alt waren, hat Ihr Vater da als abhängig Beschäftigter gearbeitet, war er selbständig oder ist er damals keiner bezahlten Tätigkeit nachgegangen?",
F46,RESPONSE,Employee,abhängig Beschäftigter,1
F46,RESPONSE,Self-employed,selbständig,2
F46,RESPONSE,Not working,keine bezahlte Tätigkeit,3
F46,RESPONSE,(Father died/absent when respondent was 14),(Vater bereits verstorben/abwesend als Befragte 14 war),4
F46,RESPONSE,(Don't know),(Weiß nicht),888
F47,REQUEST,How many employees did he have?,Wie viele Beschäftigte hatte er?,
F47,RESPONSE,None,Keine,1
F47,RESPONSE,1 to 24,1 bis 24,2
F47,RESPONSE,25 or more,25 oder mehr,3
F47,RESPONSE,(Don't know),(Weiß nicht),888
F48,REQUEST,Did he have any responsibility for supervising the work of other employees?,"Gehörte es zu seinen Aufgaben, die Arbeit anderer Mitarbeiter zu beaufsichtigen?",
F48,RESPONSE,Yes,Ja,1
F48,RESPONSE,No,Nein,2
F48,RESPONSE,(Don't know),(Weiß nicht),888
F49,REQUEST,What was the name or title of his main job?,Was war die genaue Bezeichnung seines Hauptberufes?,
F50,REQUEST,Which of the descriptions on this card best describes the sort of work he did when you were 14.,"Welche der Beschreibungen auf Liste 62 trifft am besten auf die Berufstätigkeit Ihres Vaters als Sie 14 Jahre alt waren, zu?",
F50,RESPONSE,Traditional professional occupations such as: accountant - solicitor - medical practitioner – scientist - civil / mechanical engineer,Klassische akademische und freie Berufe wie: Rechtsanwalt - Arzt - Wissenschaftler - Ingenieur,1
F50,RESPONSE,Modern professional occupations such as: teacher - nurse - physiotherapist - social worker - welfare officer - artist - musician - police officer (sergeant or above) - software designer,Berufe mit akademischer oder Fachschulausbildung wie: Lehrer - Krankenpfleger - Physiotherapeut - Sozialarbeiter –,2
F50,RESPONSE,Clerical and intermediate occupations such as: secretary - personal assistant - clerical worker – office clerk - call centre agent - nursing auxiliary - nursery nurse,Künstler - Musiker - Polizeibeamter (im höheren oder gehobenen Dienst) - Software-Entwickler,3
