item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
Q39a,INSTRUCTION,,PŘEDLOŽTE KARTU 39a,,,EVS_R03_1999_CZE_CZ_114
Q39a,REQUEST,Politicians who do not believe in God are unfit for public office,"Politici, kteří nevěří v Boha, se nehodí pro výkon veřejné funkce.",,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,REQUEST,,"Souhlasíte s tím, že na školách by měl být vyhrazen určitý čas pro modlitby, meditace nebo rozjímání?",,,EVS_R03_1999_CZE_CZ_114
Q39a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39a,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_144,EVS_R03_1999_CZE_CZ_110
Q39b,REQUEST,Religious leaders should not influence how people vote in elections,"Představitelé církví by neměli ovlivňovat to, jak lidé ve volbách volí.",,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39b,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_145,EVS_R03_1999_CZE_CZ_111
Q39c,INSTRUCTION,,PŘEDLOŽTE KARTU 39c,,,EVS_R03_1999_CZE_CZ_115
Q39c,REQUEST,It would be better for Britain if more people with strong religious beliefs held public office,"Pro Českou republiku by bylo lepší, kdyby veřejné funkce zastávalo více lidí se silným náboženským přesvědčením.",,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,REQUEST,,"Myslíte si, že církve mají nebo nemají vliv na státní politiku?",,,EVS_R03_1999_CZE_CZ_115
Q39c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39c,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_146,EVS_R03_1999_CZE_CZ_112
Q39d,REQUEST,Religious leaders should not influence government decisions,Představitelé církví by neměli ovlivňovat rozhodnutí vlády.,,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,agree strongly,Rozhodně souhlasím,1.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,agree,Souhlasím,2.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,neither agree nor disagree,Ani souhlas ani nesouhlas,3.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,disagree,Nesouhlasím,4.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q39d,RESPONSE,disagree strongly,Rozhodně nesouhlasím,5.0,EVS_R03_1999_ENG_GB_147,EVS_R03_1999_CZE_CZ_113
Q40,INSTRUCTION,Show card O,PŘEDLOŽTE KARTU 40,,EVS_R03_1999_ENG_GB_149,EVS_R03_1999_CZE_CZ_116
Q40,INSTRUCTION,Read out each item,(Přečtěte každou položku),,EVS_R03_1999_ENG_GB_149,EVS_R03_1999_CZE_CZ_116
Q40,REQUEST,Here is a list of things which some people think make for a successful marriage.,"Zde je seznam věcí, o nichž si někteří lidé myslí, že jsou nutné pro úspěšné manželství.",,EVS_R03_1999_ENG_GB_149,EVS_R03_1999_CZE_CZ_116
Q40,REQUEST,Please tell me from this card how important or unimportant each is in your opinion for a successful marriage?,"Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi důležitou, spíše důležitou nebo nepříliš důležitou pro úspěšné manželství.",,EVS_R03_1999_ENG_GB_149,EVS_R03_1999_CZE_CZ_116
Q65a,REQUEST,Claiming state benefits which you are not entitled to,Požadovat státní podporu a nemít k ní oprávnění.,,EVS_R03_1999_ENG_GB_267,EVS_R03_1999_CZE_CZ_229
Q65a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_267,EVS_R03_1999_CZE_CZ_229
Q65a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_267,EVS_R03_1999_CZE_CZ_229
Q65a,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_267,EVS_R03_1999_CZE_CZ_229
Q65a,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_267,EVS_R03_1999_CZE_CZ_229
Q65b,REQUEST,Cheating on tax if you have the chance,"Šidit na daních, když je příležitost.",,EVS_R03_1999_ENG_GB_268,EVS_R03_1999_CZE_CZ_230
Q65b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_268,EVS_R03_1999_CZE_CZ_230
Q65b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_268,EVS_R03_1999_CZE_CZ_230
Q65b,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_268,EVS_R03_1999_CZE_CZ_230
Q65b,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_268,EVS_R03_1999_CZE_CZ_230
Q65c,REQUEST,Taking and driving away a car belonging to someone else (joyriding),"Nasednout  do auta, které patří někomu jinému, a z legrace s ním odjet.",,EVS_R03_1999_ENG_GB_269,EVS_R03_1999_CZE_CZ_231
Q65c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_269,EVS_R03_1999_CZE_CZ_231
Q65c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_269,EVS_R03_1999_CZE_CZ_231
Q65c,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_269,EVS_R03_1999_CZE_CZ_231
Q65c,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_269,EVS_R03_1999_CZE_CZ_231
Q65d,REQUEST,Taking the drug marijuana or hashish,"Užívat drogy, např. marihuanu nebo hašiš.",,EVS_R03_1999_ENG_GB_270,EVS_R03_1999_CZE_CZ_232
Q65d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_270,EVS_R03_1999_CZE_CZ_232
Q65d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_270,EVS_R03_1999_CZE_CZ_232
Q65d,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_270,EVS_R03_1999_CZE_CZ_232
Q65d,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_270,EVS_R03_1999_CZE_CZ_232
Q65e,REQUEST,Lying in your own interest,Lhát ve vlastním zájmu.,,EVS_R03_1999_ENG_GB_271,EVS_R03_1999_CZE_CZ_233
Q65e,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_271,EVS_R03_1999_CZE_CZ_233
Q65e,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_271,EVS_R03_1999_CZE_CZ_233
Q65e,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_271,EVS_R03_1999_CZE_CZ_233
Q65e,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_271,EVS_R03_1999_CZE_CZ_233
Q65f,REQUEST,Married men/women having an affair,"Jako ženatý, vdaná mít milostný poměr.",,EVS_R03_1999_ENG_GB_272,EVS_R03_1999_CZE_CZ_234
Q65f,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_272,EVS_R03_1999_CZE_CZ_234
Q65f,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_272,EVS_R03_1999_CZE_CZ_234
Q65f,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_272,EVS_R03_1999_CZE_CZ_234
Q65f,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_272,EVS_R03_1999_CZE_CZ_234
Q65g,REQUEST,Someone accepting a bribe in the course of their duties,Přijmout od někoho úplatek za výkon svých povinností.,,EVS_R03_1999_ENG_GB_273,EVS_R03_1999_CZE_CZ_235
Q65g,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_273,EVS_R03_1999_CZE_CZ_235
Q65g,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_273,EVS_R03_1999_CZE_CZ_235
Q65g,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_273,EVS_R03_1999_CZE_CZ_235
Q65g,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_273,EVS_R03_1999_CZE_CZ_235
Q65h,REQUEST,Homosexuality,Homosexualita,,EVS_R03_1999_ENG_GB_274,EVS_R03_1999_CZE_CZ_236
Q65h,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_274,EVS_R03_1999_CZE_CZ_236
Q65h,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_274,EVS_R03_1999_CZE_CZ_236
Q65h,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_274,EVS_R03_1999_CZE_CZ_236
Q65h,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_274,EVS_R03_1999_CZE_CZ_236
Q65i,REQUEST,Abortion,Potrat,,EVS_R03_1999_ENG_GB_275,EVS_R03_1999_CZE_CZ_237
Q65i,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_275,EVS_R03_1999_CZE_CZ_237
Q65i,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_275,EVS_R03_1999_CZE_CZ_237
Q65i,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_275,EVS_R03_1999_CZE_CZ_237
Q65i,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_275,EVS_R03_1999_CZE_CZ_237
Q65j,REQUEST,Divorce,Rozvod,,EVS_R03_1999_ENG_GB_276,EVS_R03_1999_CZE_CZ_238
Q65j,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_276,EVS_R03_1999_CZE_CZ_238
Q65j,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_276,EVS_R03_1999_CZE_CZ_238
Q65j,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_276,EVS_R03_1999_CZE_CZ_238
Q65j,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_276,EVS_R03_1999_CZE_CZ_238
Q65k,REQUEST,Euthanasia (terminating the life of the incurably sick),Euthanasie (ukončení života nevyléčitelně nemocného),,EVS_R03_1999_ENG_GB_277,EVS_R03_1999_CZE_CZ_239
Q65k,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_277,EVS_R03_1999_CZE_CZ_239
Q65k,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_277,EVS_R03_1999_CZE_CZ_239
Q65k,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_277,EVS_R03_1999_CZE_CZ_239
Q65k,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_277,EVS_R03_1999_CZE_CZ_239
Q65l,REQUEST,Suicide,Sebevražda.,,EVS_R03_1999_ENG_GB_278,EVS_R03_1999_CZE_CZ_240
Q65l,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_278,EVS_R03_1999_CZE_CZ_240
Q65l,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_278,EVS_R03_1999_CZE_CZ_240
Q65l,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_278,EVS_R03_1999_CZE_CZ_240
Q65l,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_278,EVS_R03_1999_CZE_CZ_240
Q65m,REQUEST,Throwing away litter in a public place,Vyhazování odpadků na veřejném místě.,,EVS_R03_1999_ENG_GB_279,EVS_R03_1999_CZE_CZ_241
Q65m,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_279,EVS_R03_1999_CZE_CZ_241
Q65m,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_279,EVS_R03_1999_CZE_CZ_241
Q65m,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_279,EVS_R03_1999_CZE_CZ_241
Q65m,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_279,EVS_R03_1999_CZE_CZ_241
Q65n,REQUEST,Driving under the influence of alcohol,Řízení auta pod vlivem alkoholu.,,EVS_R03_1999_ENG_GB_280,EVS_R03_1999_CZE_CZ_242
Q65n,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_280,EVS_R03_1999_CZE_CZ_242
Q65n,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_280,EVS_R03_1999_CZE_CZ_242
Q65n,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_280,EVS_R03_1999_CZE_CZ_242
Q65n,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_280,EVS_R03_1999_CZE_CZ_242
Q65o,REQUEST,Paying cash for services to avoid taxes,Platit za služby v hotovosti a bez dokladu a vyhýbat se tak placení daní.,,EVS_R03_1999_ENG_GB_281,EVS_R03_1999_CZE_CZ_243
Q65o,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_281,EVS_R03_1999_CZE_CZ_243
Q65o,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_281,EVS_R03_1999_CZE_CZ_243
Q65o,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_281,EVS_R03_1999_CZE_CZ_243
Q65o,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_281,EVS_R03_1999_CZE_CZ_243
Q65p,REQUEST,Having casual sex,Provozovat příležitostný sex.,,EVS_R03_1999_ENG_GB_282,EVS_R03_1999_CZE_CZ_244
Q65p,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_282,EVS_R03_1999_CZE_CZ_244
Q65p,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_282,EVS_R03_1999_CZE_CZ_244
Q65p,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_282,EVS_R03_1999_CZE_CZ_244
Q65p,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_282,EVS_R03_1999_CZE_CZ_244
Q65q,REQUEST,Smoking in public buildings,Kouřit ve veřejných budovách.,,EVS_R03_1999_ENG_GB_283,EVS_R03_1999_CZE_CZ_245
Q65q,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_283,EVS_R03_1999_CZE_CZ_245
Q65q,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_283,EVS_R03_1999_CZE_CZ_245
Q65q,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_283,EVS_R03_1999_CZE_CZ_245
Q65q,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_283,EVS_R03_1999_CZE_CZ_245
Q65r,REQUEST,Speeding over the limit in built-up areas,Překračovat rychlost v obydlených zónách.,,EVS_R03_1999_ENG_GB_284,EVS_R03_1999_CZE_CZ_246
Q65r,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_284,EVS_R03_1999_CZE_CZ_246
Q65r,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_284,EVS_R03_1999_CZE_CZ_246
Q65r,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_284,EVS_R03_1999_CZE_CZ_246
Q65r,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_284,EVS_R03_1999_CZE_CZ_246
Q65s,REQUEST,Avoiding a fare on public transport,Vyhnout se placení jízdného ve veřejné dopravě.,,EVS_R03_1999_ENG_GB_286,EVS_R03_1999_CZE_CZ_247
Q65s,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_286,EVS_R03_1999_CZE_CZ_247
Q65s,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_286,EVS_R03_1999_CZE_CZ_247
Q65s,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_286,EVS_R03_1999_CZE_CZ_247
Q65s,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_286,EVS_R03_1999_CZE_CZ_247
Q65t,REQUEST,Sex under the legal age of consent,Pohlavní styk pod právně povolenou věkovou hranicí.,,EVS_R03_1999_ENG_GB_287,EVS_R03_1999_CZE_CZ_248
Q65t,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_287,EVS_R03_1999_CZE_CZ_248
Q65t,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_287,EVS_R03_1999_CZE_CZ_248
Q65t,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_287,EVS_R03_1999_CZE_CZ_248
Q65t,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_287,EVS_R03_1999_CZE_CZ_248
Q65u,REQUEST,Prostitution,Prostituce.,,EVS_R03_1999_ENG_GB_288,EVS_R03_1999_CZE_CZ_249
Q65u,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_288,EVS_R03_1999_CZE_CZ_249
Q65u,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_288,EVS_R03_1999_CZE_CZ_249
Q65u,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_288,EVS_R03_1999_CZE_CZ_249
Q65u,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_288,EVS_R03_1999_CZE_CZ_249
Q65v,REQUEST,Political assassinations,Politicky motivovaná vražda.,,EVS_R03_1999_ENG_GB_289,EVS_R03_1999_CZE_CZ_250
Q65v,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_289,EVS_R03_1999_CZE_CZ_250
Q65v,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_289,EVS_R03_1999_CZE_CZ_250
Q65v,RESPONSE,never,Nikdy,1.0,EVS_R03_1999_ENG_GB_289,EVS_R03_1999_CZE_CZ_250
Q65v,RESPONSE,always,Vždy,10.0,EVS_R03_1999_ENG_GB_289,EVS_R03_1999_CZE_CZ_250
Q66,INSTRUCTION,Show card X,PŘEDLOŽTE KARTU 66,,EVS_R03_1999_ENG_GB_292,EVS_R03_1999_CZE_CZ_251
Q66,REQUEST,"In your opinion, how many people in this country are doing the following?",Kolik našich spoluobčanů dělá podle Vás následující věci?,,EVS_R03_1999_ENG_GB_292,EVS_R03_1999_CZE_CZ_251
Q66a,REQUEST,Claiming state benefits to which they are not entitled,"Požadují státní podporu, ke které nemají oprávnění.",,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66a,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_293,EVS_R03_1999_CZE_CZ_252
Q66b,REQUEST,Cheating on tax if they have the chance,"Šidí na daních, když mají příležitost.",,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66b,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_294,EVS_R03_1999_CZE_CZ_253
Q66c,REQUEST,Paying cash for services to avoid taxes,Platí za služby v hotovosti a bez dokladu a vyhýbají se tak placení daní.,,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66c,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_295,EVS_R03_1999_CZE_CZ_254
Q66d,REQUEST,Taking the drug marijuana or hash,Užívají marihuanu nebo hašiš.,,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66d,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_296,EVS_R03_1999_CZE_CZ_255
Q66e,REQUEST,Throwing away litter in a public place,Odhazují odpadky na veřejných místech.,,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66e,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_297,EVS_R03_1999_CZE_CZ_256
Q66f,REQUEST,Speeding over the limit in built-up areas,Překračují rychlost v obydlených zónách.,,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,some,Někteří,3.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66f,RESPONSE,almost none,Téměř nikdo,4.0,EVS_R03_1999_ENG_GB_298,EVS_R03_1999_CZE_CZ_257
Q66g,REQUEST,Driving under the influence of alcohol,Řídí pod vlivem alkoholu.,,EVS_R03_1999_ENG_GB_299,EVS_R03_1999_CZE_CZ_258
Q66g,RESPONSE,no answer,Neodpověděl(a),777.0,EVS_R03_1999_ENG_GB_299,EVS_R03_1999_CZE_CZ_258
Q66g,RESPONSE,don't know,Neví,888.0,EVS_R03_1999_ENG_GB_299,EVS_R03_1999_CZE_CZ_258
Q66g,RESPONSE,almost all,Skoro všichni,1.0,EVS_R03_1999_ENG_GB_299,EVS_R03_1999_CZE_CZ_258
Q66g,RESPONSE,many,Mnozí,2.0,EVS_R03_1999_ENG_GB_299,EVS_R03_1999_CZE_CZ_258
