item_name,item_type,source,target,item_value
E12a,REQUEST,... any other voluntary organisation such as the ones I've just mentioned?,... en annen frivillig organisasjon som ligner på dem jeg har nevnt?,
E12a,RESPONSE,None,Ingen ting,1
E12a,RESPONSE,Member,Medlem,2
E12a,RESPONSE,Participated,Deltok,3
E12a,RESPONSE,Donated money,Donerte penger,4
E12a,RESPONSE,Voluntary work,Frivillig arbeid,5
E12a,RESPONSE,(Don't know),(Vet ikke),888
E1b,REQUEST,Do you have personal friends within this organisation?,Har du personlige venner i denne organisasjonen?,
E1b,RESPONSE,None,Ja,1
E1b,RESPONSE,Member,Nei,2
E1b,RESPONSE,(Don't know),(Vet ikke),888
E2b,REQUEST,...an organisation for cultural or hobby activities?,...en forening for kulturelle aktiviteter eller hobbier?,
E2b,RESPONSE,None,Ja,1
E2b,RESPONSE,Member,Nei,2
E2b,RESPONSE,(Don't know),(Vet ikke),888
E3b,REQUEST,...a trade union?,... en fagforening eller faglig forbund,
E3b,RESPONSE,None,Ja,1
E3b,RESPONSE,Member,Nei,2
E3b,RESPONSE,(Don't know),(Vet ikke),888
E4b,REQUEST,"...a business professional, or farmers' organisation?","... en forretnings-, yrkes - eller landbruksorgasnisasjon?",
E4b,RESPONSE,None,Ja,1
E4b,RESPONSE,Member,Nei,2
E4b,RESPONSE,(Don't know),(Vet ikke),888
E5b,REQUEST,...a consumer or automobile organisation?,... en forbruker- eller bilorganisasjon?,
E5b,RESPONSE,None,Ja,1
E5b,RESPONSE,Member,Nei,2
E5b,RESPONSE,(Don't know),(Vet ikke),888
E6b,REQUEST,"...an organisation for humanitarian aid, human rights, minorities, or immigrants?","... en organisasjon for nødhjelp, menneskerettigheter, minoriteter eller innvandrere?",
E6b,RESPONSE,None,Ja,1
E6b,RESPONSE,Member,Nei,2
E6b,RESPONSE,(Don't know),(Vet ikke),888
E7b,REQUEST,"...an organisation for environmental protection, peace or animal rights?","...en organisasjon for å miljøvern, fred eller dyrebeskyttelse?",
E7b,RESPONSE,None,Ja,1
E7b,RESPONSE,Member,Nei,2
E7b,RESPONSE,(Don't know),(Vet ikke),888
E8b,REQUEST,...a religious or church organisation?,... en religiøs eller kirkelig organsisasjon?,
E8b,RESPONSE,None,Ja,1
E8b,RESPONSE,Member,Nei,2
E8b,RESPONSE,(Don't know),(Vet ikke),888
E9b,REQUEST,...a political party?,... et politisk parti?,
E9b,RESPONSE,None,Ja,1
E9b,RESPONSE,Member,Nei,2
E9b,RESPONSE,(Don't know),(Vet ikke),888
E10b,REQUEST,"...an organisation for science, education, or teachers and parents?","... en organisasjon for vitenskap, utdanning eller foreldreråd",
E10b,RESPONSE,None,Ja,1
E10b,RESPONSE,Member,Nei,2
E10b,RESPONSE,(Don't know),(Vet ikke),888
E11b,REQUEST,"... a social club, club for the young, the retired/elderly, women, or friendly societies?","... en sosial forening eller klubb for unge, pensjonister og eldre, for kvinner eller en vennskapsklubb?",
E11b,RESPONSE,None,Ja,1
E11b,RESPONSE,Member,Nei,2
E11b,RESPONSE,(Don't know),(Vet ikke),888
E12b,REQUEST,... any other voluntary organisation such as the ones I've just mentioned?,... en annen frivillig organisasjon som ligner på dem jeg har nevnt?,
E12b,RESPONSE,None,Ja,1
E12b,RESPONSE,Member,Nei,2
E12b,RESPONSE,(Don't know),(Vet ikke),888
E13,REQUEST,"Looking at this card, how important is each of these things in your life.",Se på dette kortet og svar på hvor viktig hver av disse tingene er i livet ditt?,
E13,REQUEST,Firstly...,Vi begynner med ...,
E13,REQUEST,...family?,... familie?,
E13,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E13,RESPONSE,1,1,1
E13,RESPONSE,2,2,2
E13,RESPONSE,3,3,3
E13,RESPONSE,4,4,4
E13,RESPONSE,5,5,5
E13,RESPONSE,6,6,6
E13,RESPONSE,7,7,7
E13,RESPONSE,8,8,8
E13,RESPONSE,9,9,9
E13,RESPONSE, Extremely important, Ekstremt viktig,10
E13,RESPONSE, (Don't know),(Vet ikke),888
E14,REQUEST,...friends?,... venner?,
E14,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E14,RESPONSE,1,1,1
E14,RESPONSE,2,2,2
E14,RESPONSE,3,3,3
E14,RESPONSE,4,4,4
E14,RESPONSE,5,5,5
E14,RESPONSE,6,6,6
E14,RESPONSE,7,7,7
E14,RESPONSE,8,8,8
E14,RESPONSE,9,9,9
E14,RESPONSE, Extremely important, Ekstremt viktig,10
E14,RESPONSE, (Don't know),(Vet ikke),888
E15,REQUEST,...leisure time?,... fritid?,
E15,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E15,RESPONSE,1,1,1
E15,RESPONSE,2,2,2
E15,RESPONSE,3,3,3
E15,RESPONSE,4,4,4
E15,RESPONSE,5,5,5
E15,RESPONSE,6,6,6
E15,RESPONSE,7,7,7
E15,RESPONSE,8,8,8
E15,RESPONSE,9,9,9
E15,RESPONSE, Extremely important, Ekstremt viktig,10
E15,RESPONSE, (Don't know),(Vet ikke),888
E16,REQUEST,...politics?,... politikk?,
E16,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E16,RESPONSE,1,1,1
E16,RESPONSE,2,2,2
E16,RESPONSE,3,3,3
E16,RESPONSE,4,4,4
E16,RESPONSE,5,5,5
E16,RESPONSE,6,6,6
E16,RESPONSE,7,7,7
E16,RESPONSE,8,8,8
E16,RESPONSE,9,9,9
E16,RESPONSE, Extremely important, Ekstremt viktig,10
E16,RESPONSE, (Don't know),(Vet ikke),888
E17,REQUEST,...work?,... arbeid?,
E17,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E17,RESPONSE,1,1,1
E17,RESPONSE,2,2,2
E17,RESPONSE,3,3,3
E17,RESPONSE,4,4,4
E17,RESPONSE,5,5,5
E17,RESPONSE,6,6,6
E17,RESPONSE,7,7,7
E17,RESPONSE,8,8,8
E17,RESPONSE,9,9,9
E17,RESPONSE, Extremely important, Ekstremt viktig,10
E17,RESPONSE, (Don't know),(Vet ikke),888
E18,REQUEST,...religion?,... religion?,
E18,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E18,RESPONSE,1,1,1
E18,RESPONSE,2,2,2
E18,RESPONSE,3,3,3
E18,RESPONSE,4,4,4
E18,RESPONSE,5,5,5
E18,RESPONSE,6,6,6
E18,RESPONSE,7,7,7
E18,RESPONSE,8,8,8
E18,RESPONSE,9,9,9
E18,RESPONSE, Extremely important, Ekstremt viktig,10
E18,RESPONSE, (Don't know),(Vet ikke),888
E19,REQUEST,...voluntary organisations?,... frivillige organisasjoner?,
E19,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E19,RESPONSE,1,1,1
E19,RESPONSE,2,2,2
E19,RESPONSE,3,3,3
E19,RESPONSE,4,4,4
E19,RESPONSE,5,5,5
E19,RESPONSE,6,6,6
E19,RESPONSE,7,7,7
E19,RESPONSE,8,8,8
E19,RESPONSE,9,9,9
E19,RESPONSE, Extremely important, Ekstremt viktig,10
E19,RESPONSE, (Don't know),(Vet ikke),888
E20,REQUEST,"...Not counting anything you do for your family, in your work, or within voluntary organisations, how often, if at all, do you actively provide help for other people?","Se bort fra arbeid i familien, på jobben og i frivillige organisasjoner.",
E20,RESPONSE,Every day,Hver dag,1
E20,RESPONSE,Several times a week,Flere ganger i uka,2
E20,RESPONSE,Once a week,En gang i uka,3
E20,RESPONSE,Several times a month,Flere ganger i måneden,4
E20,RESPONSE,Once a month,En gang i måneden,5
E20,RESPONSE,Less often,Sjeldnere,6
E20,RESPONSE,Never,Aldri,7
E20,RESPONSE,(Don't know),(Vet ikke),888
E21,REQUEST,"...Still using this card, how often would you say you discuss politics and current affairs?",Bruk kortet til å angi hvor ofte du diskuterer politikk og aktuelle saker.,
E21,INSTRUCTION,Please use this card.,KORT 45 IGJEN,
E21,RESPONSE,Every day,Hver dag,1
E21,RESPONSE,Several times a week,Flere ganger i uka,2
E21,RESPONSE,Once a week,En gang i uka,3
E21,RESPONSE,Several times a month,Flere ganger i måneden,4
E21,RESPONSE,Once a month,En gang i måneden,5
E21,RESPONSE,Less often,Sjeldnere,6
E21,RESPONSE,Never,Aldri,7
E21,RESPONSE,(Don't know),(Vet ikke),888
E22,REQUEST,"To be a good citizen, how important would you say it is for a person to...",For å være et godt medlem av samfunnet hvor viktig er det å,
E22,REQUEST,...support people who are worse off than themselves?,... støtte folk som har det verre enn en selv?,
E22,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E22,RESPONSE,1,1,1
E22,RESPONSE,2,2,2
E22,RESPONSE,3,3,3
E22,RESPONSE,4,4,4
E22,RESPONSE,5,5,5
E22,RESPONSE,6,6,6
E22,RESPONSE,7,7,7
E22,RESPONSE,8,8,8
E22,RESPONSE,9,9,9
E22,RESPONSE, Extremely important, Ekstremt viktig,10
E22,RESPONSE, (Don't know),(Vet ikke),888
E23,REQUEST,...vote in elections?,... stemme ved valg?,
E23,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E23,RESPONSE,1,1,1
E23,RESPONSE,2,2,2
E23,RESPONSE,3,3,3
E23,RESPONSE,4,4,4
E23,RESPONSE,5,5,5
E23,RESPONSE,6,6,6
E23,RESPONSE,7,7,7
E23,RESPONSE,8,8,8
E23,RESPONSE,9,9,9
E23,RESPONSE, Extremely important, Ekstremt viktig,10
E23,RESPONSE, (Don't know),(Vet ikke),888
E24,REQUEST,...always obey laws and regulations?,... alltid følge lover og regler?,
E24,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E24,RESPONSE,1,1,1
E24,RESPONSE,2,2,2
E24,RESPONSE,3,3,3
E24,RESPONSE,4,4,4
E24,RESPONSE,5,5,5
E24,RESPONSE,6,6,6
E24,RESPONSE,7,7,7
E24,RESPONSE,8,8,8
E24,RESPONSE,9,9,9
E24,RESPONSE, Extremely important, Ekstremt viktig,10
E24,RESPONSE, (Don't know),(Vet ikke),888
E25,REQUEST,"...form their own opinion, independently of others?","...gjøre seg opp sin egen mening, uavhengig av andre?",
E25,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E25,RESPONSE,1,1,1
E25,RESPONSE,2,2,2
E25,RESPONSE,3,3,3
E25,RESPONSE,4,4,4
E25,RESPONSE,5,5,5
E25,RESPONSE,6,6,6
E25,RESPONSE,7,7,7
E25,RESPONSE,8,8,8
E25,RESPONSE,9,9,9
E25,RESPONSE, Extremely important, Ekstremt viktig,10
E25,RESPONSE, (Don't know),(Vet ikke),888
E26,REQUEST,...be active in voluntary organisations?,...være aktiv i frivillige organisasjoner?,
E26,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E26,RESPONSE,1,1,1
E26,RESPONSE,2,2,2
E26,RESPONSE,3,3,3
E26,RESPONSE,4,4,4
E26,RESPONSE,5,5,5
E26,RESPONSE,6,6,6
E26,RESPONSE,7,7,7
E26,RESPONSE,8,8,8
E26,RESPONSE,9,9,9
E26,RESPONSE, Extremely important, Ekstremt viktig,10
E26,RESPONSE, (Don't know),(Vet ikke),888
E27,REQUEST,...be active in voluntary politics?,... være politisk aktiv?,
E27,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
E27,RESPONSE,1,1,1
E27,RESPONSE,2,2,2
E27,RESPONSE,3,3,3
E27,RESPONSE,4,4,4
E27,RESPONSE,5,5,5
E27,RESPONSE,6,6,6
E27,RESPONSE,7,7,7
E27,RESPONSE,8,8,8
E27,RESPONSE,9,9,9
E27,RESPONSE, Extremely important, Ekstremt viktig,10
E27,RESPONSE, (Don't know),(Vet ikke),888
E28,REQUEST,...How long have you lived in this area?,Hvor lenge har du bodd i dette området?,
E29,REQUEST,The next set of questions is about working life.,Er du for tiden...,
E29,RESPONSE,...employed (ASK E30),".ansatt,",1
E29,RESPONSE,...self-employed,selvstendig næringsdrivende,2
E29,RESPONSE,"or, not in paid work? (GO TO F1)",eller ikke i betalt arbeid?,3
E29,RESPONSE,(Don't know),(Vet ikke),888
E30,REQUEST,I am going to read out a list of things about your working life.,Jeg vil nå lese opp en liste med ting som har med arbeidet ditt å gjøre.,
E30,REQUEST,"Using this card, please say how much the management at your work allows you...",Bruk kortet til å si i hvor stor grad ledelsen på jobben din lar deg...,
E30,REQUEST,... to be flexible in your working hours?,... ha en fleksibel arbeidstid?,
E30,RESPONSE, I have no influence, Jeg har ingen inflytelse over det,0
E30,RESPONSE,1,1,1
E30,RESPONSE,2,2,2
E30,RESPONSE,3,3,3
E30,RESPONSE,4,4,4
E30,RESPONSE,5,5,5
E30,RESPONSE,6,6,6
E30,RESPONSE,7,7,7
E30,RESPONSE,8,8,8
E30,RESPONSE,9,9,9
E30,RESPONSE, I have complete control, Jeg har full kontroll,10
E30,RESPONSE, (Don't know),(Vet ikke),888
E31,REQUEST,...to decide how your own daily work is organised?,...selv organisere arbeidsdagen din?,
E31,RESPONSE, I have no influence, Jeg har ingen inflytelse over det,0
E31,RESPONSE,1,1,1
E31,RESPONSE,2,2,2
E31,RESPONSE,3,3,3
E31,RESPONSE,4,4,4
E31,RESPONSE,5,5,5
E31,RESPONSE,6,6,6
E31,RESPONSE,7,7,7
E31,RESPONSE,8,8,8
E31,RESPONSE,9,9,9
E31,RESPONSE, I have complete control, Jeg har full kontroll,10
E31,RESPONSE, (Don't know),(Vet ikke),888
E32,REQUEST,...to influence your environment?,...påvirke arbeidsmiljøet ditt?,
E32,RESPONSE, I have no influence, Jeg har ingen inflytelse over det,0
E32,RESPONSE,1,1,1
E32,RESPONSE,2,2,2
E32,RESPONSE,3,3,3
E32,RESPONSE,4,4,4
E32,RESPONSE,5,5,5
E32,RESPONSE,6,6,6
E32,RESPONSE,7,7,7
E32,RESPONSE,8,8,8
E32,RESPONSE,9,9,9
E32,RESPONSE, I have complete control, Jeg har full kontroll,10
E32,RESPONSE, (Don't know),(Vet ikke),888
E33,REQUEST,...to influence decisions about the general direction of your work?,... påvirke beslutninger om hva som er målet med arbeidet ditt?,
E33,RESPONSE, I have no influence, Jeg har ingen inflytelse over det,0
E33,RESPONSE,1,1,1
E33,RESPONSE,2,2,2
E33,RESPONSE,3,3,3
E33,RESPONSE,4,4,4
E33,RESPONSE,5,5,5
E33,RESPONSE,6,6,6
E33,RESPONSE,7,7,7
E33,RESPONSE,8,8,8
E33,RESPONSE,9,9,9
E33,RESPONSE, I have complete control, Jeg har full kontroll,10
E33,RESPONSE, (Don't know),(Vet ikke),888
E34,REQUEST,...to change your work tasks if you wish to?,"...forandre arbeidsoppgavene dine, hvis du ønsker det?",
E34,RESPONSE, I have no influence, Jeg har ingen inflytelse over det,0
E34,RESPONSE,1,1,1
E34,RESPONSE,2,2,2
E34,RESPONSE,3,3,3
E34,RESPONSE,4,4,4
E34,RESPONSE,5,5,5
E34,RESPONSE,6,6,6
E34,RESPONSE,7,7,7
E34,RESPONSE,8,8,8
E34,RESPONSE,9,9,9
E34,RESPONSE, I have complete control, Jeg har full kontroll,10
E34,RESPONSE, (Don't know),(Vet ikke),888
E35,REQUEST,"Now using this card, how difficult or easy would it be for you...",Bruk nå dette kortet til å si hvor vanskelig eller lett vil det være for deg...,
E35,REQUEST,... to get a similar or better job with another employer if you wanted to?,"...få en like god eller bedre jobb hos en annen arbeidsgiver, hvis du skulle ønske det?",
E35,RESPONSE, Extremely difficult, Ekstremt vanskelig,0
E35,RESPONSE,1,1,1
E35,RESPONSE,2,2,2
E35,RESPONSE,3,3,3
E35,RESPONSE,4,4,4
E35,RESPONSE,5,5,5
E35,RESPONSE,6,6,6
E35,RESPONSE,7,7,7
E35,RESPONSE,8,8,8
E35,RESPONSE,9,9,9
E35,RESPONSE, Extremely easy, Ekstremt lett,10
E35,RESPONSE, (Don't know),(Vet ikke),888
E36,REQUEST,... to start your own business if you wanted to?,"...starte for deg selv, hvis du skulle ønske det?",
E36,RESPONSE, Extremely difficult, Ekstremt vanskelig,0
E36,RESPONSE,1,1,1
E36,RESPONSE,2,2,2
E36,RESPONSE,3,3,3
E36,RESPONSE,4,4,4
E36,RESPONSE,5,5,5
E36,RESPONSE,6,6,6
E36,RESPONSE,7,7,7
E36,RESPONSE,8,8,8
E36,RESPONSE,9,9,9
E36,RESPONSE, Extremely easy, Ekstremt lett,10
E36,RESPONSE, (Don't know),(Vet ikke),888
E37,REQUEST,"... Can I just check, is there a trade union or similar organisation at your work place?","Er det en fagforening, fagforbund eller en lignende organisasjon på arbeidsplassen din?",
E37,RESPONSE,Yes (ASK E38 and E39),Ja,1
E37,RESPONSE,No (GO TO E40),Nei,2
E37,RESPONSE,(Don't know),(Vet ikke),888
E38,REQUEST,How difficult or easy is it...,"Bruk dette kortet, hvor vanskelig eller lett er det...",
E38,REQUEST,... to have a say in the actions taken by the trade union?,å ha innflytelse på hva fagforeningen eller fagforbundet gjør?,
E38,RESPONSE, Extremely difficult, Ekstremt vanskelig,0
E38,RESPONSE,1,1,1
E38,RESPONSE,2,2,2
E38,RESPONSE,3,3,3
E38,RESPONSE,4,4,4
E38,RESPONSE,5,5,5
E38,RESPONSE,6,6,6
E38,RESPONSE,7,7,7
E38,RESPONSE,8,8,8
E38,RESPONSE,9,9,9
E38,RESPONSE, Extremely easy, Ekstremt lett,10
E38,RESPONSE, (Don't know),(Vet ikke),888
E39,REQUEST,... or the trade union to influence conditions at your place of work?,for fagforeningen eller fagforbundet å påvirke forholdene på arbeidsplassen din?,
E39,RESPONSE, Extremely difficult, Ekstremt vanskelig,0
E39,RESPONSE,1,1,1
E39,RESPONSE,2,2,2
E39,RESPONSE,3,3,3
E39,RESPONSE,4,4,4
E39,RESPONSE,5,5,5
E39,RESPONSE,6,6,6
E39,RESPONSE,7,7,7
E39,RESPONSE,8,8,8
E39,RESPONSE,9,9,9
E39,RESPONSE, Extremely easy, Ekstremt lett,10
E39,RESPONSE, (Don't know),(Vet ikke),888
E40,REQUEST,"... During the last 12 months, how satisfied or dissatisfied have you generally been with the way things have been handled in your work or workplace?","Hvor fornøyd eller misfornøyd har du stort sett vært med hvordan ting har blitt håndtert i jobben din eller på arbeidsplassen,iløpet av de siste 12 månedene.",
E40,INSTRUCTION,Please use this card.,KORT 49,
E40,INSTRUCTION,,Bruk kortet til å svare.,
E40,RESPONSE, Extremely dissatisfied, Ekstremt misfornøyd,0
E40,RESPONSE,1,1,1
E40,RESPONSE,2,2,2
E40,RESPONSE,3,3,3
E40,RESPONSE,4,4,4
E40,RESPONSE,5,5,5
E40,RESPONSE,6,6,6
E40,RESPONSE,7,7,7
E40,RESPONSE,8,8,8
E40,RESPONSE,9,9,9
E40,RESPONSE, Extremely satisfied, Ekstremt fornøyd,10
E40,RESPONSE, (Don't know),(Vet ikke),888
E41,REQUEST,"... During the last 12 months, have you made any attempt to improve conditions at work, or to prevent them from getting worse?","Har du forsøkt å forbedre arbeidsforholdene dine eller forsøkt å forhindre at de blir verre, i løpet av de siste 12 månedene?",
E41,RESPONSE,Yes (ASK E42),Ja,1
E41,RESPONSE,No (GO TO F1),Nei,2
E41,RESPONSE,(Don't know),(Vet ikke),888
E42,REQUEST,... Did any improvements result?,Førte det til noen forbedringer?,
E43,REQUEST,"… Regardless of the outcome, how fairly or unfairly were you treated in your attempt to improve things at work?",Se nå bort fra om ting ble bedre eller ikke.,
E43,INSTRUCTION,Please use this card.,KORT 50,
E43,INSTRUCTION,,Svar med kortet.,
E43,RESPONSE, Treated very unfairly, Behandlet veldig urettferdig,0
E43,RESPONSE,1,1,1
E43,RESPONSE,2,2,2
E43,RESPONSE,3,3,3
E43,RESPONSE,4,4,4
E43,RESPONSE,5,5,5
E43,RESPONSE,6,6,6
E43,RESPONSE,7,7,7
E43,RESPONSE,8,8,8
E43,RESPONSE,9,9,9
E43,RESPONSE, Treated very fairly, Behandlet veldig rettferdig,10
E43,RESPONSE, (Don't know),(Vet ikke),888
D1,REQUEST,"Thinking of people coming to live in country nowadays from other countries, would you say that...","Når du tenker på folk som kommer fra andre land for å bosette seg i Norge nå om dagen, vil du si at...",
D1,RESPONSE,...most are of the same race or ethnic group as the majority of country 30 people,"de fleste er av den samme rasen eller etniske gruppen som flertallet av den norske befolkningen,",1
D1,RESPONSE,most are of a different race or ethnic group,"de fleste er fra en annen rase eller etnisk gruppe,",2
D1,RESPONSE,"or, is it about half and half?",eller at omtrent halvparten er det?,3
D1,RESPONSE,(Don't know),(Vet ikke),888
D2,REQUEST,"Now thinking about people coming to live in country nowadays from other countries within Europe, would you say that...",Tenk nå på folk som kommer fra andre land i Europa for å bosette segiNorge for tida.,
D2,RESPONSE,...most come from the richer countries of Europe,flesteparten kommer fra rike land i Europa,1
D2,RESPONSE,most come from the poorer countries of Europe,flesteparten kommer fra fattige land i Europa,2
D2,RESPONSE,"or, is it about half and half?",eller omtrent like mange fra hver?,3
D2,RESPONSE,(Don't know),(Vet ikke),888
D3,REQUEST,"And what about people who come to live in country nowadays from countries outside Europe, would you say that...",Og hva med folk som kommer fra land utenfor Europa for å bosette seg i Norge for tida.,
D3,RESPONSE,...most come from the richer countries of Europe,flesteparten kommer fra rike land utenfor Europa,1
D3,RESPONSE,most come from the poorer countries of Europe,flesteparten kommer fra fattige land utenfor Europa,2
D3,RESPONSE,"or, is it about half and half?",eller omtrent like mange fra hver?,3
D3,RESPONSE,(Don't know),(Vet ikke),888
D4,REQUEST,"Now, using this card, to what extent do you think country should allow people of the same race or ethnic group as most country people to come and live here?","I hvilken utstrekning synes du at Norge bør la folk av samme rase eller etninsk gruppe som de fleste i Norge, få bosette seg her?",
D4,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D4,RESPONSE,Allow some,La noen bosette seg her,2
D4,RESPONSE,Allow a few,La enkelte bosette seg her,3
D4,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D4,RESPONSE,(Don't know),(Vet ikke),888
D5,REQUEST,How about people of a different race or ethnic group from most country people?,Hva med folk av en annen rase eller etninsk gruppe enn de fleste i Norge?,
D5,INSTRUCTION,Still use this card.,FORTSATT KORT 24,
D5,INSTRUCTION,,Bruk fortsatt dette kortet.,
D5,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D5,RESPONSE,Allow some,La noen bosette seg her,2
D5,RESPONSE,Allow a few,La enkelte bosette seg her,3
D5,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D5,RESPONSE,(Don't know),(Vet ikke),888
D6,REQUEST,"Now, still using this card, to what extent do you think country should allow people from the richer countries in Europe to come and live here?",I hvilken utstrekning synes du at Norge bør la folk fra rike land i Europa få bosette seg her?,
D6,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D6,RESPONSE,Allow some,La noen bosette seg her,2
D6,RESPONSE,Allow a few,La enkelte bosette seg her,3
D6,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D6,RESPONSE,(Don't know),(Vet ikke),888
D7,REQUEST,And how about people from the poorer countries in Europe?,Og hva med folk fra fattige land i Europa?,
D7,INSTRUCTION,Still use this card.,FORTSATT KORT 24,
D7,INSTRUCTION,,Velg ett av alternativene på kortet.,
D7,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D7,RESPONSE,Allow some,La noen bosette seg her,2
D7,RESPONSE,Allow a few,La enkelte bosette seg her,3
D7,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D7,RESPONSE,(Don't know),(Vet ikke),888
D8,REQUEST,To what extent do you think country should allow people from the richer countries outside Europe to come and live here?,I hvilken grad synes du at Norge bør la folk fra rike land utenfor Europa få bosette seg her?,
D8,INSTRUCTION,Use the same card.,FORTSATT KORT 24,
D8,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D8,RESPONSE,Allow some,La noen bosette seg her,2
D8,RESPONSE,Allow a few,La enkelte bosette seg her,3
D8,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D8,RESPONSE,(Don't know),(Vet ikke),888
D9,REQUEST,How about people from the poorer countries outside Europe?,Hva med folk fra fattige land utenfor Europa?,
D9,INSTRUCTION,Use the same card.,FORTSATT KORT 24,
D9,INSTRUCTION,,Velg ett av alternativene på kortet.,
D9,RESPONSE,Allow many to come and live here,La mange bosette seg her,1
D9,RESPONSE,Allow some,La noen bosette seg her,2
D9,RESPONSE,Allow a few,La enkelte bosette seg her,3
D9,RESPONSE,Allow none,Ikke la noen bosette seg her,4
D9,RESPONSE,(Don't know),(Vet ikke),888
D10,REQUEST,"Please tell me how important you think each of these things should be in deciding whether someone born, brought up and living outside country should be able to come and live here.","Hvor viktig synes du hver av disse tingene bør være, når en skal bestemme om noen som er født, oppvokst og bor utenfor Norge skal få bosette seg her?",
D10,INSTRUCTION,Please use this card.,KORT 25,
D10,REQUEST,"Firstly, how important should it be for them to ...",Hvor viktig er det at de...,
D10,REQUEST,have good educational qualifications?,...har god utdanning?,
D10,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D10,RESPONSE,1,1,1
D10,RESPONSE,2,2,2
D10,RESPONSE,3,3,3
D10,RESPONSE,4,4,4
D10,RESPONSE,5,5,5
D10,RESPONSE,6,6,6
D10,RESPONSE,7,7,7
D10,RESPONSE,8,8,8
D10,RESPONSE,9,9,9
D10,RESPONSE, Extremely important, Ekstremt viktig,10
D10,RESPONSE, (Don't know),(Vet ikke),888
D11,REQUEST,have close family living here?,...har nær familie boende her?,
D11,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D11,RESPONSE,1,1,1
D11,RESPONSE,2,2,2
D11,RESPONSE,3,3,3
D11,RESPONSE,4,4,4
D11,RESPONSE,5,5,5
D11,RESPONSE,6,6,6
D11,RESPONSE,7,7,7
D11,RESPONSE,8,8,8
D11,RESPONSE,9,9,9
D11,RESPONSE, Extremely important, Ekstremt viktig,10
D11,RESPONSE, (Don't know),(Vet ikke),888
D12,REQUEST,be able to speak country's official language(s)?,...kan snakke norsk?,
D12,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D12,RESPONSE,1,1,1
D12,RESPONSE,2,2,2
D12,RESPONSE,3,3,3
D12,RESPONSE,4,4,4
D12,RESPONSE,5,5,5
D12,RESPONSE,6,6,6
D12,RESPONSE,7,7,7
D12,RESPONSE,8,8,8
D12,RESPONSE,9,9,9
D12,RESPONSE, Extremely important, Ekstremt viktig,10
D12,RESPONSE, (Don't know),(Vet ikke),888
D13,REQUEST,be able to speak country's official language(s)?,...kommer fra en kristen kultur?,
D13,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D13,RESPONSE,1,1,1
D13,RESPONSE,2,2,2
D13,RESPONSE,3,3,3
D13,RESPONSE,4,4,4
D13,RESPONSE,5,5,5
D13,RESPONSE,6,6,6
D13,RESPONSE,7,7,7
D13,RESPONSE,8,8,8
D13,RESPONSE,9,9,9
D13,RESPONSE, Extremely important, Ekstremt viktig,10
D13,RESPONSE, (Don't know),(Vet ikke),888
D14,REQUEST,come from a Christian background?,...er hvite?,
D14,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D14,RESPONSE,1,1,1
D14,RESPONSE,2,2,2
D14,RESPONSE,3,3,3
D14,RESPONSE,4,4,4
D14,RESPONSE,5,5,5
D14,RESPONSE,6,6,6
D14,RESPONSE,7,7,7
D14,RESPONSE,8,8,8
D14,RESPONSE,9,9,9
D14,RESPONSE, Extremely important, Ekstremt viktig,10
D14,RESPONSE, (Don't know),(Vet ikke),888
D15,REQUEST,be wealthy?,...er velstående?,
D15,RESPONSE, Extremely unimportant, Ekstremt lite viktig,0
D15,RESPONSE,1,1,1
D15,RESPONSE,2,2,2
D15,RESPONSE,3,3,3
D15,RESPONSE,4,4,4
D15,RESPONSE,5,5,5
D15,RESPONSE,6,6,6
D15,RESPONSE,7,7,7
D15,RESPONSE,8,8,8
D15,RESPONSE,9,9,9
D15,RESPONSE, Extremely important, Ekstremt viktig,10
D15,RESPONSE, (Don't know),(Vet ikke),888
D16,REQUEST,have work skills that country needs?,...har ferdigheter som Norge trenger?,
